CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
1,0.115448791262169,42.0004312876698,5,1.68581704629843,56.5827861179985
2,-0.00649543738903298,49.6813888768053,6,4.18444437763678,59.8262771396796
3,0.0989585856164938,47.2325375229427,5,2.53345216519942,59.8888364227762
4,0.0620643029593149,40.3690211039094,2,0.619538202635596,43.0366355746759
5,0.103505891549932,41.3717967222689,2,5.53548102597077,46.1294926296037
6,0.0963193317997439,38.5165012235152,8,-0.228456567245544,54.7685617561118
7,0.0582527424940378,39.5361211503758,2,-0.263897763479235,41.978735326763
8,0.069558430950124,54.0224228833576,3,-3.24618509869424,59.1098727601652
9,0.0332280342625679,44.2932228620133,12,-2.01066626925475,53.7828962631845
10,0.0207700300685674,63.3617433850736,6,-2.20199758565694,64.2354914247763
11,0.0753946960219704,53.5313859006609,5,-2.04148251215228,67.2674333002489
12,-0.0147313026578125,65.5148429305473,7,-3.35468487135963,54.1678598678853
13,0.0910539384893629,62.7382714086562,3,-0.224663622947143,71.9959705351452
14,-0.0137065504552991,63.3156663540036,7,1.1244428599869,53.3471592982208
15,0.0779266209674503,38.9257119004992,4,0.51116800769411,44.9822639961366
16,0.0715139320888319,41.9376473192757,4,2.81712491868441,48.4437513665034
17,0.0868730603797293,42.9258808169886,5,-1.5258208708978,52.5145627609477
18,0.040694720401136,49.330847372269,3,-1.22019157285833,51.735621848003
19,0.0734876434146445,48.863994731909,4,0.687485395497959,57.8962085974411
20,0.083575401018955,31.1443621327172,6,2.63565951089701,40.3333266682172
21,0.0756099968975478,40.219500024509,6,5.13005369668456,52.7710322363877
22,0.116674434596873,32.2889025824374,5,2.39421647182336,46.8699117239902
23,0.0363682855919808,42.1102481703553,6,-0.788495280001465,44.969423157832
24,0.0864479345734609,45.957357961307,4,-3.17921116996696,53.7484938306257
25,0.0789944281801715,41.9595400747218,2,0.255497168865702,45.5502936712717
26,0.111955650600824,38.9819006481218,5,-0.403681907373834,51.8775487804113
27,0.0731553037535291,30.608173578018,4,-4.12353510383822,35.6619969072137
28,0.107260517930666,29.2438621694468,4,1.32142907757657,36.1833720455499
29,0.0867377624561974,60.4895349009045,3,-2.57244140251654,69.4086540361646
30,0.0494446003495868,57.9774479870511,2,-4.73818297592329,60.9906512343849
31,0.0778151100169097,30.4783589344958,3,-0.169260759817651,33.8989154032273
32,0.0399698413816879,33.2109698711412,3,3.12140900044706,34.1879695358108
33,0.0760489837694348,35.8362231512821,3,-2.84051678490071,40.4518911405814
34,0.0918178549712293,30.0822094518324,3,0.627123438736286,34.8115948788285
35,0.0831096279783063,32.5084390279079,2,2.21427397003038,35.4477216900013
36,0.0549117097998446,34.8159396818472,2,-1.72421105246249,36.8366737943169
37,0.0404137612923272,29.61174684377,2,-0.980606556434651,30.8581627626733
